layer,head,n_trials,mean_delta_p,std_delta_p,mean_abs_delta_p,mean_p_base,std_p_base,mean_p_patch,std_p_patch,mean_p_base_target,mean_p_patch_target,mean_delta_p_target,mean_delta_logit,std_delta_logit,mean_abs_delta_logit,mean_logit_base,mean_logit_patch,mean_delta_logprob,std_delta_logprob,mean_abs_delta_logprob,mean_logprob_base,mean_logprob_patch,any_nonzero,mean_act_norm,clean_mean_norm
1,25,25,1.8978118896484375e-06,7.158862291477058e-05,2.6760101318359374e-05,0.007979826927185059,0.01743489560514336,0.007981724739074707,0.017443291006523937,0.007979826927185059,0.007981724739074707,1.8978118896484375e-06,-0.00046875,0.005101508661660784,0.00390625,7.55265625,7.5521875,-0.000625,0.004269086278848203,0.00265625,-6.49125,-6.491875,True,0.05539322644472122,0.05539322644472122
0,4,25,1.8835067749023438e-06,4.989302840671788e-05,2.014636993408203e-05,0.007979826927185059,0.01743489560514336,0.007981710433959961,0.0174450101777418,0.007979826927185059,0.007981710433959961,1.8835067749023438e-06,0.000625,0.004233192870045021,0.0028125,7.55265625,7.55328125,0.00015625,0.0035338071493433254,0.0025,-6.49125,-6.49109375,True,0.04278068244457245,0.04278068244457245
16,27,25,1.7404556274414062e-06,9.582538323778811e-05,4.844188690185547e-05,0.007979826927185059,0.01743489560514336,0.0079815673828125,0.01748917104168342,0.007979826927185059,0.0079815673828125,1.7404556274414062e-06,-0.0084375,0.01896620143505283,0.0153125,7.55265625,7.54421875,-0.002734375,0.02016169984463116,0.014140625,-6.49125,-6.493984375,True,0.42678073048591614,0.42678073048591614
0,28,25,1.71661376953125e-06,5.1347159418651485e-05,2.1800994873046874e-05,0.007979826927185059,0.01743489560514336,0.007981543540954589,0.017429563158174847,0.007979826927185059,0.007981543540954589,1.71661376953125e-06,0.00078125,0.004687500000000001,0.00359375,7.55265625,7.5534375,0.0003125,0.0031093357409581876,0.001875,-6.49125,-6.4909375,True,0.0802372545003891,0.0802372545003891
29,6,25,1.6927719116210937e-06,6.403836045913522e-06,2.6559829711914064e-06,0.007979826927185059,0.01743489560514336,0.00798151969909668,0.01743672100401687,0.007979826927185059,0.00798151969909668,1.6927719116210937e-06,-0.00015625,0.0017399263633843818,0.00078125,7.55265625,7.5525,-7.8125e-05,0.002102128757355267,0.001171875,-6.49125,-6.491328125,True,0.17956718802452087,0.17956718802452087
23,19,25,1.6736984252929686e-06,5.564546092910645e-05,2.372264862060547e-05,0.007979826927185059,0.01743489560514336,0.00798150062561035,0.017443986736427837,0.007979826927185059,0.00798150062561035,1.6736984252929686e-06,0.0003125,0.004677071733467427,0.0034375,7.55265625,7.55296875,-0.000234375,0.00414578098794425,0.003046875,-6.49125,-6.491484375,True,0.16889168322086334,0.16889168322086334
1,19,25,1.6450881958007813e-06,6.620425890832973e-05,2.3789405822753907e-05,0.007979826927185059,0.01743489560514336,0.00798147201538086,0.017446236295717545,0.007979826927185059,0.00798147201538086,1.6450881958007813e-06,0.0009375,0.004175121629964809,0.003125,7.55265625,7.55359375,0.000234375,0.004290478193045619,0.003046875,-6.49125,-6.491015625,True,0.05968493968248367,0.05968493968248367
21,16,25,1.5974044799804688e-06,6.036055932293475e-05,2.846240997314453e-05,0.007979826927185059,0.01743489560514336,0.007981424331665038,0.01743974497181636,0.007979826927185059,0.007981424331665038,1.5974044799804688e-06,0.005,0.01062729754570747,0.008125,7.55265625,7.55765625,-0.000546875,0.006800017233434045,0.005078125,-6.49125,-6.491796875,True,0.25080031156539917,0.25080031156539917
0,29,25,1.544952392578125e-06,3.0098992591135206e-05,1.373291015625e-05,0.007979826927185059,0.01743489560514336,0.007981371879577637,0.017449184480744177,0.007979826927185059,0.007981371879577637,1.544952392578125e-06,0.000625,0.003610693752591045,0.0021875,7.55265625,7.55328125,0.00015625,0.002866240051225647,0.001875,-6.49125,-6.49109375,True,0.07337328791618347,0.07337328791618347
3,20,25,1.4591217041015625e-06,7.175643760736278e-05,2.7055740356445313e-05,0.007979826927185059,0.01743489560514336,0.00798128604888916,0.017434536012425648,0.007979826927185059,0.00798128604888916,1.4591217041015625e-06,0.001875,0.005858854143516461,0.0040625,7.55265625,7.55453125,0.00171875,0.005854685623498499,0.00390625,-6.49125,-6.48953125,True,0.11593947559595108,0.11593947559595108
5,24,25,1.373291015625e-06,5.698730851405065e-05,2.085685729980469e-05,0.007979826927185059,0.01743489560514336,0.007981200218200684,0.017442729704593304,0.007979826927185059,0.007981200218200684,1.373291015625e-06,-0.0009375,0.005215099771337074,0.0034375,7.55265625,7.55171875,-0.001328125,0.005488802521953218,0.003671875,-6.49125,-6.492578125,True,0.5460904240608215,0.5460904240608215
1,2,25,1.3113021850585938e-06,7.322428063449253e-05,2.753734588623047e-05,0.007979826927185059,0.01743489560514336,0.007981138229370117,0.017448755434026735,0.007979826927185059,0.007981138229370117,1.3113021850585938e-06,-0.00015625,0.004485218779502289,0.00296875,7.55265625,7.5525,-0.000625,0.003111298086209356,0.00203125,-6.49125,-6.491875,True,0.08463717997074127,0.08463717997074127
30,11,25,1.3017654418945312e-06,0.00016176005673925996,5.580425262451172e-05,0.007979826927185059,0.01743489560514336,0.007981128692626953,0.017504575176450068,0.007979826927185059,0.007981128692626953,1.3017654418945312e-06,-0.0028125,0.01360003446686809,0.008125,7.55265625,7.54984375,0.0009375,0.012897961927180589,0.006875,-6.49125,-6.4903125,True,0.39243873953819275,0.39243873953819275
9,22,25,1.2826919555664062e-06,0.0003099829452887238,0.0001196146011352539,0.007979826927185059,0.01743489560514336,0.007981109619140624,0.01736939680930842,0.007979826927185059,0.007981109619140624,1.2826919555664062e-06,0.00921875,0.025671642002898842,0.01921875,7.55265625,7.561875,0.001171875,0.023606163952715822,0.016484375,-6.49125,-6.490078125,True,0.9084763526916504,0.9084763526916504
29,12,25,1.277923583984375e-06,5.26479026685682e-05,1.9931793212890624e-05,0.007979826927185059,0.01743489560514336,0.007981104850769043,0.017424963272352326,0.007979826927185059,0.007981104850769043,1.277923583984375e-06,0.00109375,0.0040625,0.00265625,7.55265625,7.55375,0.000546875,0.003926509960352832,0.002734375,-6.49125,-6.490703125,True,0.18305182456970215,0.18305182456970215
0,1,25,1.2636184692382812e-06,4.551112798192193e-05,1.797199249267578e-05,0.007979826927185059,0.01743489560514336,0.007981090545654297,0.01742990245658401,0.007979826927185059,0.007981090545654297,1.2636184692382812e-06,0.00015625,0.0039031237489989988,0.00265625,7.55265625,7.5528125,-0.000625,0.002908517260779107,0.00203125,-6.49125,-6.491875,True,0.13382887840270996,0.13382887840270996
2,30,25,1.1444091796875e-06,5.232569247642039e-05,1.834869384765625e-05,0.007979826927185059,0.01743489560514336,0.007980971336364747,0.01743750313553751,0.007979826927185059,0.007980971336364747,1.1444091796875e-06,0.0003125,0.0032997987628035743,0.001875,7.55265625,7.55296875,-0.000390625,0.0030257682392245445,0.001640625,-6.49125,-6.491640625,True,0.050099264830350876,0.050099264830350876
4,29,25,1.10626220703125e-06,2.2421173213898477e-05,1.1749267578125e-05,0.007979826927185059,0.01743489560514336,0.00798093318939209,0.01743836658262334,0.007979826927185059,0.00798093318939209,1.10626220703125e-06,0.000625,0.0043749999999999995,0.0025,7.55265625,7.55328125,0.000390625,0.0032211762700137974,0.001796875,-6.49125,-6.490859375,True,0.11586552113294601,0.11586552113294601
18,2,25,1.0967254638671874e-06,0.0001045089505101009,5.189895629882813e-05,0.007979826927185059,0.01743489560514336,0.007980923652648925,0.017481587644858763,0.007979826927185059,0.007980923652648925,1.0967254638671874e-06,-0.0071875,0.02499218627891526,0.0140625,7.55265625,7.54546875,-0.003125,0.019694629165555515,0.01078125,-6.49125,-6.494375,True,0.2811136245727539,0.2811136245727539
5,7,25,1.0251998901367187e-06,0.00010095330166727393,3.798961639404297e-05,0.007979826927185059,0.01743489560514336,0.007980852127075196,0.017487233889769787,0.007979826927185059,0.007980852127075196,1.0251998901367187e-06,-0.001875,0.006261707784223087,0.0046875,7.55265625,7.55078125,-0.00296875,0.006252929001176169,0.005,-6.49125,-6.49421875,True,0.3144647479057312,0.3144647479057312
7,11,25,9.775161743164062e-07,0.00014598650145400993,5.747318267822266e-05,0.007979826927185059,0.01743489560514336,0.007980804443359375,0.017375867895554894,0.007979826927185059,0.007980804443359375,9.775161743164062e-07,-0.0015625,0.013119418456052082,0.0096875,7.55265625,7.55109375,-0.00171875,0.011472942864354812,0.0084375,-6.49125,-6.49296875,True,0.6436182260513306,0.6436182260513306
0,13,25,8.869171142578125e-07,5.986331201979607e-05,2.497673034667969e-05,0.007979826927185059,0.01743489560514336,0.007980713844299317,0.017429672179376764,0.007979826927185059,0.007980713844299317,8.869171142578125e-07,0.00046875,0.005219779090153145,0.00421875,7.55265625,7.553125,0.00015625,0.0037840253244726045,0.0025,-6.49125,-6.49109375,True,0.06266883760690689,0.06266883760690689
0,23,25,8.726119995117188e-07,7.750857626980957e-05,3.190517425537109e-05,0.007979826927185059,0.01743489560514336,0.007980699539184571,0.017401083595224635,0.007979826927185059,0.007980699539184571,8.726119995117188e-07,0.00109375,0.005243113042363287,0.00421875,7.55265625,7.55375,0.001015625,0.005555121510822243,0.004765625,-6.49125,-6.490234375,True,0.12483048439025879,0.12483048439025879
8,3,25,8.20159912109375e-07,0.00017524298290018143,7.69805908203125e-05,0.007979826927185059,0.01743489560514336,0.007980647087097168,0.01736998992388412,0.007979826927185059,0.007980647087097168,8.20159912109375e-07,-0.00078125,0.017080633678965194,0.01328125,7.55265625,7.551875,-0.001796875,0.01587610724485067,0.011953125,-6.49125,-6.493046875,True,0.8385825753211975,0.8385825753211975
4,20,25,8.106231689453125e-07,6.578967909278957e-05,2.41851806640625e-05,0.007979826927185059,0.01743489560514336,0.007980637550354004,0.017430826624164515,0.007979826927185059,0.007980637550354004,8.106231689453125e-07,0.0003125,0.005515425810850873,0.0040625,7.55265625,7.55296875,0.00015625,0.004347008669763611,0.00296875,-6.49125,-6.49109375,True,0.14126357436180115,0.14126357436180115
0,22,25,7.200241088867188e-07,7.901006442046384e-05,3.1476020812988284e-05,0.007979826927185059,0.01743489560514336,0.007980546951293944,0.017421669697409017,0.007979826927185059,0.007980546951293944,7.200241088867188e-07,0.000625,0.003775951866748304,0.0025,7.55265625,7.55328125,-0.000625,0.0032078851824449703,0.00203125,-6.49125,-6.491875,True,0.05117712914943695,0.05117712914943695
31,4,25,7.200241088867188e-07,6.773080733950883e-05,3.3354759216308595e-05,0.007979826927185059,0.01743489560514336,0.007980546951293944,0.017432050834301195,0.007979826927185059,0.007980546951293944,7.200241088867188e-07,-0.00234375,0.013710881855300191,0.00984375,7.55265625,7.5503125,0.000546875,0.014347374950448253,0.009921875,-6.49125,-6.490703125,True,0.380451500415802,0.380451500415802
23,28,25,6.818771362304687e-07,7.673174831267216e-05,3.9715766906738284e-05,0.007979826927185059,0.01743489560514336,0.007980508804321289,0.017414191826583658,0.007979826927185059,0.007980508804321289,6.818771362304687e-07,0.00671875,0.012378313950211474,0.01078125,7.55265625,7.559375,7.8125e-05,0.010103226975204506,0.007421875,-6.49125,-6.491171875,True,0.5758740305900574,0.5758740305900574
1,21,25,6.771087646484375e-07,7.49840017598941e-05,2.7618408203125e-05,0.007979826927185059,0.01743489560514336,0.007980504035949708,0.017440352727929223,0.007979826927185059,0.007980504035949708,6.771087646484375e-07,0.000625,0.005024354747129227,0.0034375,7.55265625,7.55328125,0.000234375,0.00414578098794425,0.003046875,-6.49125,-6.491015625,True,0.11806920915842056,0.11806920915842056
3,0,25,5.626678466796875e-07,4.7267053283198796e-05,2.2830963134765626e-05,0.007979826927185059,0.01743489560514336,0.007980389595031738,0.01744631820569118,0.007979826927185059,0.007980389595031738,5.626678466796875e-07,-0.001875,0.011110243021644485,0.0078125,7.55265625,7.55078125,-0.002265625,0.008798692640813179,0.006484375,-6.49125,-6.493515625,True,0.5685580968856812,0.5685580968856812
27,12,25,5.245208740234375e-07,1.8461143321229923e-05,8.9263916015625e-06,0.007979826927185059,0.01743489560514336,0.007980351448059081,0.017423187288818715,0.007979826927185059,0.007980351448059081,5.245208740234375e-07,0.00125,0.003444594950788844,0.0021875,7.55265625,7.55390625,0.000546875,0.002679129406169101,0.001640625,-6.49125,-6.490703125,True,0.2606745958328247,0.2606745958328247
23,14,25,4.7206878662109375e-07,2.0455215887010607e-05,9.760856628417968e-06,0.007979826927185059,0.01743489560514336,0.00798029899597168,0.017431180216963688,0.007979826927185059,0.00798029899597168,4.7206878662109375e-07,-0.00046875,0.004032339968926231,0.00265625,7.55265625,7.5521875,-0.000546875,0.0033838137230793306,0.002421875,-6.49125,-6.491796875,True,0.11602038890123367,0.11602038890123367
4,18,25,4.57763671875e-07,1.971315632707396e-05,9.784698486328125e-06,0.007979826927185059,0.01743489560514336,0.007980284690856933,0.017438360659504833,0.007979826927185059,0.007980284690856933,4.57763671875e-07,0.00046875,0.003549317716125171,0.00234375,7.55265625,7.553125,-0.00015625,0.003169603558609499,0.00171875,-6.49125,-6.49140625,True,0.2499709576368332,0.2499709576368332
24,5,25,4.57763671875e-07,4.520743193251991e-06,2.3746490478515627e-06,0.007979826927185059,0.01743489560514336,0.007980284690856933,0.017434621111274876,0.007979826927185059,0.007980284690856933,4.57763671875e-07,0.0,0.002706329386826371,0.0015625,7.55265625,7.55265625,-0.00015625,0.0023385358667337135,0.00140625,-6.49125,-6.49140625,True,0.17170773446559906,0.17170773446559906
0,14,25,4.2438507080078126e-07,5.9308346335092565e-05,2.4580955505371092e-05,0.007979826927185059,0.01743489560514336,0.007980251312255859,0.01743001131009975,0.007979826927185059,0.007980251312255859,4.2438507080078126e-07,0.00046875,0.004598105927988176,0.00328125,7.55265625,7.553125,-0.00015625,0.004240395857847472,0.003125,-6.49125,-6.49140625,True,0.15658095479011536,0.15658095479011536
20,16,25,3.6716461181640626e-07,7.477524294763275e-06,4.076957702636719e-06,0.007979826927185059,0.01743489560514336,0.007980194091796875,0.017437175686500272,0.007979826927185059,0.007980194091796875,3.6716461181640626e-07,-0.0053125,0.006335354666472903,0.005625,7.55265625,7.54734375,-0.00140625,0.0028980057798424076,0.00203125,-6.49125,-6.49265625,True,0.14886751770973206,0.14886751770973206
26,7,25,2.384185791015625e-07,5.926567010425874e-05,2.2840499877929687e-05,0.007979826927185059,0.01743489560514336,0.00798006534576416,0.017426415458917332,0.007979826927185059,0.00798006534576416,2.384185791015625e-07,0.00109375,0.0039093737509990015,0.00296875,7.55265625,7.55375,0.000234375,0.0028341183042526648,0.001640625,-6.49125,-6.491015625,True,0.17403222620487213,0.17403222620487213
4,1,25,1.6689300537109374e-07,6.479509931199028e-05,2.7899742126464843e-05,0.007979826927185059,0.01743489560514336,0.007979993820190429,0.017444475130864185,0.007979826927185059,0.007979993820190429,1.6689300537109374e-07,0.00046875,0.005101508661660784,0.00390625,7.55265625,7.553125,-0.0003125,0.003814548629916782,0.0025,-6.49125,-6.4915625,True,0.10970988869667053,0.10970988869667053
31,24,25,5.7220458984375e-08,0.00028759411676918933,0.00011541366577148437,0.007979826927185059,0.01743489560514336,0.007979884147644042,0.017329022877464476,0.007979826927185059,0.007979884147644042,5.7220458984375e-08,0.01125,0.025753299242524248,0.0203125,7.55265625,7.56390625,0.0034375,0.021624401635507745,0.01578125,-6.49125,-6.4878125,True,1.592620611190796,1.592620611190796
27,15,25,2.86102294921875e-08,1.51788689845381e-05,7.486343383789062e-06,0.007979826927185059,0.01743489560514336,0.007979855537414551,0.01743342289447582,0.007979826927185059,0.007979855537414551,2.86102294921875e-08,0.00125,0.003069825422560703,0.001875,7.55265625,7.55390625,0.001328125,0.003347544575879461,0.002734375,-6.49125,-6.489921875,True,0.25560417771339417,0.25560417771339417
0,31,25,0.0,0.0,0.0,0.007979826927185059,0.01743489560514336,0.007979826927185059,0.01743489560514336,0.007979826927185059,0.007979826927185059,0.0,0.0,0.0,0.0,7.55265625,7.55265625,0.0,0.0,0.0,-6.49125,-6.49125,False,0.07419711351394653,0.07419711351394653
4,6,25,-1.6689300537109374e-07,2.932974931683106e-05,1.2049674987792969e-05,0.007979826927185059,0.01743489560514336,0.007979660034179688,0.017425862505984505,0.007979826927185059,0.007979660034179688,-1.6689300537109374e-07,0.00078125,0.006810779599282302,0.00453125,7.55265625,7.5534375,0.0009375,0.004175121629964809,0.0028125,-6.49125,-6.4903125,True,0.28564852476119995,0.28564852476119995
0,12,25,-3.24249267578125e-07,2.2960997037329834e-05,1.2292861938476563e-05,0.007979826927185059,0.01743489560514336,0.00797950267791748,0.01744597098468743,0.007979826927185059,0.00797950267791748,-3.24249267578125e-07,0.0,0.006151568651571728,0.00375,7.55265625,7.55265625,-0.0003125,0.0057590367168694106,0.00359375,-6.49125,-6.4915625,True,0.08840011805295944,0.08840011805295944
18,1,25,-3.337860107421875e-07,5.284619739618575e-05,2.1543502807617187e-05,0.007979826927185059,0.01743489560514336,0.007979493141174316,0.017432986419335036,0.007979826927185059,0.007979493141174316,-3.337860107421875e-07,0.00015625,0.0037434839220971687,0.00234375,7.55265625,7.5528125,-0.0003125,0.0032532285646339086,0.00203125,-6.49125,-6.4915625,True,0.1944846510887146,0.1944846510887146
29,16,25,-4.100799560546875e-07,4.781327623088627e-05,2.3193359375e-05,0.007979826927185059,0.01743489560514336,0.007979416847229004,0.01741955362991714,0.007979826927185059,0.007979416847229004,-4.100799560546875e-07,0.01234375,0.010919628256035093,0.01328125,7.55265625,7.565,-0.001328125,0.007942665641961772,0.004765625,-6.49125,-6.492578125,True,0.6869727373123169,0.6869727373123169
1,18,25,-4.863739013671875e-07,7.56685877544029e-05,2.7952194213867186e-05,0.007979826927185059,0.01743489560514336,0.007979340553283691,0.01743140529678685,0.007979826927185059,0.007979340553283691,-4.863739013671875e-07,-0.000625,0.004233192870045021,0.003125,7.55265625,7.55203125,-0.000546875,0.002790714234295586,0.001640625,-6.49125,-6.491796875,True,0.07703260332345963,0.07703260332345963
10,23,25,-7.343292236328125e-07,0.00046476584677541445,0.00017352104187011718,0.007979826927185059,0.01743489560514336,0.007979092597961425,0.0174066590772159,0.007979826927185059,0.007979092597961425,-7.343292236328125e-07,-0.00671875,0.031415965537048195,0.02421875,7.55265625,7.5459375,-0.006328125,0.0286479165909146,0.021328125,-6.49125,-6.497578125,True,0.7446351051330566,0.7446351051330566
4,19,25,-7.963180541992187e-07,1.9635466350052827e-05,1.1305809020996094e-05,0.007979826927185059,0.01743489560514336,0.00797903060913086,0.017436025548601877,0.007979826927185059,0.00797903060913086,-7.963180541992187e-07,-0.00125,0.007551903733496608,0.0046875,7.55265625,7.55140625,-0.002734375,0.006346905003621844,0.004765625,-6.49125,-6.493984375,True,0.38878560066223145,0.38878560066223145
0,30,25,-8.678436279296875e-07,5.166306180528816e-05,2.066612243652344e-05,0.007979826927185059,0.01743489560514336,0.007978959083557129,0.01743180123588861,0.007979826927185059,0.007978959083557129,-8.678436279296875e-07,0.00109375,0.004490658707249974,0.00296875,7.55265625,7.55375,0.0003125,0.004373604688212002,0.00296875,-6.49125,-6.4909375,True,0.0729009136557579,0.0729009136557579
5,12,25,-9.918212890625e-07,0.00010395852613527553,3.8633346557617186e-05,0.007979826927185059,0.01743489560514336,0.007978835105895997,0.017390229132598845,0.007979826927185059,0.007978835105895997,-9.918212890625e-07,-0.0003125,0.004677071733467427,0.0028125,7.55265625,7.55234375,-0.000390625,0.004487939567607835,0.003203125,-6.49125,-6.491640625,True,0.24627412855625153,0.24627412855625153
23,24,25,-1.0633468627929687e-06,8.723434389343479e-05,3.712177276611328e-05,0.007979826927185059,0.01743489560514336,0.007978763580322266,0.017411629277058926,0.007979826927185059,0.007978763580322266,-1.0633468627929687e-06,-0.00015625,0.009470864037932335,0.00671875,7.55265625,7.5525,0.000390625,0.007928821535228297,0.006015625,-6.49125,-6.490859375,True,0.20825420320034027,0.20825420320034027
27,0,25,-1.0967254638671874e-06,5.414202992224604e-05,1.9826889038085937e-05,0.007979826927185059,0.01743489560514336,0.007978730201721192,0.01743154790376747,0.007979826927185059,0.007978730201721192,-1.0967254638671874e-06,0.0,0.004133986423538423,0.0028125,7.55265625,7.55265625,-0.00015625,0.002866240051225647,0.0015625,-6.49125,-6.49140625,True,0.14824241399765015,0.14824241399765015
4,8,25,-1.1348724365234374e-06,6.131640210357828e-05,2.5310516357421874e-05,0.007979826927185059,0.01743489560514336,0.007978692054748535,0.01743408902265756,0.007979826927185059,0.007978692054748535,-1.1348724365234374e-06,-0.0003125,0.005732480102451294,0.0040625,7.55265625,7.55234375,-0.000703125,0.0054932486972646705,0.003671875,-6.49125,-6.491953125,True,0.2107498049736023,0.2107498049736023
23,17,25,-1.1968612670898436e-06,8.658207698697275e-05,3.221035003662109e-05,0.007979826927185059,0.01743489560514336,0.00797863006591797,0.017392576907578068,0.007979826927185059,0.00797863006591797,-1.1968612670898436e-06,0.000625,0.005144399260360728,0.00375,7.55265625,7.55328125,-7.8125e-05,0.005537514108334172,0.004296875,-6.49125,-6.491328125,True,0.1357704997062683,0.1357704997062683
0,21,25,-1.2493133544921876e-06,2.0553178356562695e-05,1.010894775390625e-05,0.007979826927185059,0.01743489560514336,0.007978577613830567,0.017439935442175297,0.007979826927185059,0.007978577613830567,-1.2493133544921876e-06,0.0003125,0.004544699866327808,0.0028125,7.55265625,7.55296875,-7.8125e-05,0.003846416757840991,0.002265625,-6.49125,-6.491328125,True,0.08096161484718323,0.08096161484718323
1,23,25,-1.544952392578125e-06,6.571767984427951e-05,2.2678375244140626e-05,0.007979826927185059,0.01743489560514336,0.00797828197479248,0.01744038713154836,0.007979826927185059,0.00797828197479248,-1.544952392578125e-06,-0.00078125,0.004419417382415922,0.00328125,7.55265625,7.551875,-0.000625,0.0038161483568186915,0.00234375,-6.49125,-6.491875,True,0.7209433317184448,0.7209433317184448
21,9,25,-1.6069412231445313e-06,0.0004496084101575162,0.00021171092987060547,0.007979826927185059,0.01743489560514336,0.007978219985961914,0.01724632598784704,0.007979826927185059,0.007978219985961914,-1.6069412231445313e-06,-0.0096875,0.04523322807267905,0.031875,7.55265625,7.54296875,0.011484375,0.03373118688617405,0.028671875,-6.49125,-6.479765625,True,0.7942662835121155,0.7942662835121155
4,17,25,-1.64031982421875e-06,6.27951113619575e-05,2.6798248291015626e-05,0.007979826927185059,0.01743489560514336,0.00797818660736084,0.01741617486696933,0.007979826927185059,0.00797818660736084,-1.64031982421875e-06,0.00078125,0.005182226234930313,0.00390625,7.55265625,7.5534375,0.00078125,0.004588804736121379,0.00359375,-6.49125,-6.49046875,True,0.23352767527103424,0.23352767527103424
0,26,25,-1.6498565673828125e-06,6.963157101305989e-05,2.1457672119140625e-05,0.007979826927185059,0.01743489560514336,0.007978177070617676,0.01743465435341269,0.007979826927185059,0.007978177070617676,-1.6498565673828125e-06,0.000625,0.003934274472504429,0.0025,7.55265625,7.55328125,0.000234375,0.0031405861316002783,0.001796875,-6.49125,-6.491015625,True,0.07814299315214157,0.07814299315214157
23,8,25,-1.7786026000976562e-06,8.038492979996469e-05,3.1504631042480465e-05,0.007979826927185059,0.01743489560514336,0.007978048324584961,0.017399304632262646,0.007979826927185059,0.007978048324584961,-1.7786026000976562e-06,-0.0015625,0.012203515118604147,0.0090625,7.55265625,7.55109375,0.0009375,0.008121243121822545,0.00546875,-6.49125,-6.4903125,True,0.20098263025283813,0.20098263025283813
24,30,25,-1.9168853759765623e-06,2.320039224500658e-05,1.2311935424804688e-05,0.007979826927185059,0.01743489560514336,0.007977910041809082,0.017429415986566662,0.007979826927185059,0.007977910041809082,-1.9168853759765623e-06,0.0028125,0.008157985926379133,0.0053125,7.55265625,7.55546875,0.001640625,0.007922660833804511,0.004921875,-6.49125,-6.489609375,True,0.23648551106452942,0.23648551106452942
2,23,25,-2.32696533203125e-06,2.9355168245528162e-05,1.209259033203125e-05,0.007979826927185059,0.01743489560514336,0.007977499961853027,0.0174121491096064,0.007979826927185059,0.007977499961853027,-2.32696533203125e-06,0.0015625,0.0036643873123620545,0.0028125,7.55265625,7.55421875,0.00140625,0.0036022318385620323,0.00265625,-6.49125,-6.48984375,True,0.059263430535793304,0.059263430535793304
17,0,25,-2.331733703613281e-06,0.00019857914248243497,7.111072540283203e-05,0.007979826927185059,0.01743489560514336,0.007977495193481446,0.017492598903454514,0.007979826927185059,0.007977495193481446,-2.331733703613281e-06,-0.0028125,0.010910681406310057,0.0075,7.55265625,7.54984375,-0.00046875,0.008704541513988546,0.00625,-6.49125,-6.49171875,True,0.23871885240077972,0.23871885240077972
29,7,25,-2.3651123046875e-06,1.5456721901403963e-05,6.37054443359375e-06,0.007979826927185059,0.01743489560514336,0.007977461814880371,0.017432451014044812,0.007979826927185059,0.007977461814880371,-2.3651123046875e-06,0.00109375,0.005004880430639677,0.00328125,7.55265625,7.55375,0.000625,0.003934274472504429,0.0021875,-6.49125,-6.490625,True,0.1868489533662796,0.1868489533662796
21,22,25,-2.408027648925781e-06,1.832941196096917e-05,9.903907775878906e-06,0.007979826927185059,0.01743489560514336,0.007977418899536133,0.017429064368700918,0.007979826927185059,0.007977418899536133,-2.408027648925781e-06,-0.00109375,0.004490658707249974,0.00359375,7.55265625,7.5515625,-0.000546875,0.004116231210099841,0.002890625,-6.49125,-6.491796875,True,0.1431027054786682,0.1431027054786682
4,12,25,-2.5463104248046874e-06,6.671590788088249e-05,2.4967193603515625e-05,0.007979826927185059,0.01743489560514336,0.007977280616760254,0.017412094681277787,0.007979826927185059,0.007977280616760254,-2.5463104248046874e-06,-0.0003125,0.005403630145559557,0.00375,7.55265625,7.55234375,-0.00015625,0.004347008669763611,0.00296875,-6.49125,-6.49140625,True,0.3082626461982727,0.3082626461982727
22,25,25,-2.799034118652344e-06,6.349235934726498e-05,2.8891563415527345e-05,0.007979826927185059,0.01743489560514336,0.007977027893066407,0.017426905676748372,0.007979826927185059,0.007977027893066407,-2.799034118652344e-06,-0.00359375,0.0135730805503025,0.01015625,7.55265625,7.5490625,-0.00234375,0.01367745421875906,0.008125,-6.49125,-6.49359375,True,0.22885951399803162,0.22885951399803162
22,5,25,-2.923011779785156e-06,1.8864232432179055e-05,6.527900695800781e-06,0.007979826927185059,0.01743489560514336,0.007976903915405273,0.017429278746616636,0.007979826927185059,0.007976903915405273,-2.923011779785156e-06,0.00171875,0.003329261836353518,0.00234375,7.55265625,7.554375,0.000390625,0.0020669932117692116,0.001171875,-6.49125,-6.490859375,True,0.1563279628753662,0.1563279628753662
17,16,25,-2.932548522949219e-06,0.0002397849744262826,8.677005767822266e-05,0.007979826927185059,0.01743489560514336,0.007976894378662109,0.017495649825860462,0.007979826927185059,0.007976894378662109,-2.932548522949219e-06,-0.0053125,0.03057633250367022,0.0209375,7.55265625,7.54734375,0.000546875,0.030204786070464066,0.016484375,-6.49125,-6.490703125,True,0.307743638753891,0.307743638753891
27,5,25,-3.0612945556640625e-06,0.00012966596781642246,5.4864883422851564e-05,0.007979826927185059,0.01743489560514336,0.007976765632629395,0.01745950869657698,0.007979826927185059,0.007976765632629395,-3.0612945556640625e-06,-0.0084375,0.011780048015606727,0.011875,7.55265625,7.54421875,-0.00265625,0.009566405452480572,0.00796875,-6.49125,-6.49390625,True,0.2657989263534546,0.2657989263534546
1,9,25,-3.1328201293945314e-06,6.98672660849509e-05,2.307415008544922e-05,0.007979826927185059,0.01743489560514336,0.007976694107055664,0.017434461175140137,0.007979826927185059,0.007976694107055664,-3.1328201293945314e-06,0.00078125,0.004815948439819513,0.00359375,7.55265625,7.5534375,0.000546875,0.003965180481390475,0.002421875,-6.49125,-6.490703125,True,0.0754784569144249,0.0754784569144249
