layer,head,n_qid,mean_delta_p,std_delta_p,mean_abs_delta_p,mean_p_base,std_p_base,mean_p_patch,std_p_patch,mean_p_base_target,mean_p_patch_target,mean_delta_p_target,mean_delta_logit,std_delta_logit,mean_abs_delta_logit,mean_logit_base,mean_logit_patch,mean_delta_logprob,std_delta_logprob,mean_abs_delta_logprob,mean_logprob_base,mean_logprob_patch,any_nonzero,mean_act_norm,clean_mean_norm
0,16,9,-3.565073013305664e-05,0.0007408360894616543,0.00034472809897528753,0.17718495713339916,0.2018669082148713,0.17714930640326604,0.2018632954315873,0.17718495713339916,0.17714930640326604,-3.565073013305664e-05,-0.0005034722222222223,0.005066007129607915,0.002482638888888889,14.728003472222222,14.7275,-0.00034613715277777773,0.004311848515506675,0.0027701822916666665,-3.007904798719618,-3.008250935872396,1.0,0.039874527189466685,0.039874527189466685
0,17,9,-9.107775158352324e-05,0.0006318754651633329,0.00033040761947631834,0.17718495713339916,0.2018669082148713,0.1770938793818156,0.20180844193561073,0.17718495713339916,0.1770938793818156,-9.107775158352324e-05,-0.0010069444444444446,0.005284406442415257,0.002829861111111111,14.728003472222222,14.726996527777779,-0.0005217149522569445,0.004122104286958667,0.0026289198133680556,-3.007904798719618,-3.0084265136718744,1.0,0.05569488969114092,0.05569488969114092
0,18,9,-1.8817848629421665e-05,0.0007434093181644464,0.00036055803298950194,0.17718495713339916,0.2018669082148713,0.17716613928476965,0.20191454015283403,0.17718495713339916,0.17716613928476965,-1.8817848629421665e-05,-0.00040798611111111103,0.00520925036054368,0.0026822916666666666,14.728003472222222,14.72759548611111,-0.0002433946397569444,0.004171735589586958,0.0028813340928819445,-3.007904798719618,-3.0081481933593754,1.0,0.038336511701345444,0.038336511701345444
0,19,9,1.1126200358073188e-07,0.0005665573856169099,0.00028439786699083116,0.17718495713339916,0.2018669082148713,0.17718506839540268,0.2019095639567999,0.17718495713339916,0.17718506839540268,1.1126200358073188e-07,-0.00021701388888888893,0.0044536130906781025,0.0021267361111111114,14.728003472222222,14.727786458333334,0.00014777289496527778,0.00368796910063118,0.002326185438368056,-3.007904798719618,-3.007757025824653,1.0,0.03638404938909742,0.03638404938909742
0,20,9,-4.1642453935411245e-05,0.000669240389007589,0.0003327658441331651,0.17718495713339916,0.2018669082148713,0.17714331467946373,0.20185134009034414,0.17718495713339916,0.17714331467946373,-4.1642453935411245e-05,-0.0005729166666666668,0.005056743270123774,0.0027777777777777775,14.728003472222222,14.727430555555555,-0.00012736002604166673,0.003971211277082041,0.002761366102430556,-3.007904798719618,-3.0080321587456598,1.0,0.0771177320016755,0.0771177320016755
0,21,9,-6.766716639200846e-05,0.0007885496466800877,0.0003974286715189616,0.17718495713339916,0.2018669082148713,0.1771172899670071,0.20184425371063494,0.17718495713339916,0.1771172899670071,-6.766716639200846e-05,-0.0006510416666666666,0.005240274613315939,0.002734375,14.728003472222222,14.727352430555555,-0.00027940538194444443,0.004261675465960162,0.0028106011284722223,-3.007904798719618,-3.0081842041015623,1.0,0.08202037960290909,0.08202037960290909
0,22,9,-9.755320019192165e-05,0.0006888911448720818,0.0003540205955505371,0.17718495713339916,0.2018669082148713,0.17708740393320718,0.20183102875007167,0.17718495713339916,0.17708740393320718,-9.755320019192165e-05,-0.0006770833333333334,0.005232514858733418,0.00265625,14.728003472222222,14.72732638888889,-0.0005551486545138888,0.004135819678997606,0.002723659939236111,-3.007904798719618,-3.008459947374132,1.0,0.054407878468434014,0.054407878468434014
0,23,9,-7.56578975253635e-05,0.0008168451106179427,0.0004065892431471083,0.17718495713339916,0.2018669082148713,0.17710929923587374,0.2018212373546019,0.17718495713339916,0.17710929923587374,-7.56578975253635e-05,-0.00044270833333333337,0.005647030181110619,0.0030121527777777777,14.728003472222222,14.72756076388889,-0.00019694010416666666,0.004227060800763069,0.002911783854166667,-3.007904798719618,-3.0081017388237847,1.0,0.1326709124777052,0.1326709124777052
0,24,9,-3.2496452331542988e-06,0.0006391472426498511,0.0003220311800638835,0.17718495713339916,0.2018669082148713,0.17718170748816597,0.20189973480050452,0.17718495713339916,0.17718170748816597,-3.2496452331542988e-06,-0.0002864583333333334,0.005088227609419515,0.0026996527777777774,14.728003472222222,14.72771701388889,-0.00016655815972222224,0.004175215697891779,0.0027400716145833336,-3.007904798719618,-3.0080713568793396,1.0,0.08061026947365867,0.08061026947365867
0,25,9,-6.929741965399848e-05,0.0007412423244374592,0.0003765373759799533,0.17718495713339916,0.2018669082148713,0.17711565971374513,0.20184550479737884,0.17718495713339916,0.17711565971374513,-6.929741965399848e-05,-0.0008420138888888889,0.005181200562238256,0.0027343750000000003,14.728003472222222,14.727161458333335,-0.00041124131944444444,0.004201147243230173,0.002822265625,-3.007904798719618,-3.008316040039062,1.0,0.0756272201736768,0.0756272201736768
