layer,head,n_qid,mean_delta_p,std_delta_p,mean_abs_delta_p,mean_p_base,std_p_base,mean_p_patch,std_p_patch,mean_p_base_target,mean_p_patch_target,mean_delta_p_target,mean_delta_logit,std_delta_logit,mean_abs_delta_logit,mean_logit_base,mean_logit_patch,mean_delta_logprob,std_delta_logprob,mean_abs_delta_logprob,mean_logprob_base,mean_logprob_patch,any_nonzero,mean_act_norm,clean_mean_norm
20,20,6,-2.158403396606445e-05,0.0011512758115278952,0.0005708956718444825,0.09381292661031088,0.13383085992267468,0.0937913425763448,0.13372331238237414,0.09381292661031088,0.0937913425763448,-2.158403396606445e-05,-0.0003255208333333335,0.012600249627178574,0.009960937499999998,12.54416666666667,12.543841145833333,7.28352864583333e-05,0.009903518790893925,0.007615966796875001,-4.219087320963541,-4.219014485677083,1.0,0.13581940035025278,0.13581940035025278
24,28,6,-2.2020339965820312e-05,0.0012694326455653913,0.0006966845194498699,0.09393265525499979,0.13402329908344443,0.09391063491503397,0.13400745232227954,0.09393265525499979,0.09391063491503397,-2.2020339965820312e-05,0.0020442708333333333,0.013942017119931163,0.011106770833333333,12.543040364583334,12.545084635416666,0.0017305501302083337,0.009741571109716596,0.007964274088541666,-4.220325520833334,-4.218594970703125,1.0,0.2559214010834694,0.2559214010834694
17,22,6,-2.2180477778116855e-05,0.0014362837630800265,0.0007374513149261474,0.09382361531257628,0.1338001204537044,0.09380143483479818,0.1338877740784896,0.09382361531257628,0.09380143483479818,-2.2180477778116855e-05,-0.006907552083333333,0.016307811278576764,0.015136718750000002,12.544205729166668,12.537298177083334,-0.0034794108072916663,0.012285606842020671,0.010482991536458333,-4.2188102213541665,-4.222289632161458,1.0,0.40721942981084186,0.40721942981084186
18,10,6,-2.3482640584309894e-05,0.0024604917302525555,0.0012928406397501627,0.0937127117315928,0.13374643179167964,0.0936892290910085,0.1340223663480669,0.0937127117315928,0.0936892290910085,-2.3482640584309894e-05,0.0029296874999999996,0.02880418162477659,0.02186197916666667,12.54483723958333,12.547766927083332,0.0021427408854166673,0.024440686114638354,0.017442220052083332,-4.21958740234375,-4.217444661458334,1.0,0.47131068011124927,0.47131068011124927
5,23,6,-2.3663838704427083e-05,0.0014592281068634596,0.0007901414235432944,0.09372458060582478,0.1340246356213549,0.09370091676712035,0.1338121531013364,0.09372458060582478,0.09370091676712035,-2.3663838704427083e-05,0.0002278645833333333,0.017535138271650322,0.013157552083333334,12.544290364583333,12.544518229166668,0.0005863444010416666,0.013877688597849963,0.010302327473958333,-4.220901285807291,-4.22031494140625,1.0,0.3631203273932139,0.3631203273932139
23,21,6,-2.3785034815470365e-05,0.0016630335510359328,0.0007979110876719157,0.09386654098828634,0.1338556540643686,0.09384275595347087,0.1331464215442357,0.09386654098828634,0.09384275595347087,-2.3785034815470365e-05,0.0033723958333333344,0.023445932100644707,0.01735677083333333,12.543684895833332,12.547057291666667,-0.001284993489583333,0.020817669957305503,0.01648193359375,-4.219806722005209,-4.221091715494792,1.0,0.35493140667676926,0.35493140667676926
29,9,6,-2.389947573343914e-05,0.0012957562496126566,0.0006568594773610433,0.09376799106597901,0.13378246252311018,0.09374409159024555,0.13380243530908384,0.09376799106597901,0.09374409159024555,-2.389947573343914e-05,-0.007200520833333334,0.02253722123659151,0.019466145833333334,12.544283854166665,12.537083333333333,-6.469726562500014e-05,0.01933155260732322,0.015143636067708334,-4.220012613932292,-4.220077311197917,1.0,0.5156719287236532,0.5156719287236532
20,30,6,-2.418716748555501e-05,0.0012764763639042673,0.000650859276453654,0.09381292661031088,0.13383085992267468,0.09378873944282533,0.13382317200554747,0.09381292661031088,0.09378873944282533,-2.418716748555501e-05,-0.0006966145833333333,0.014125963645808237,0.011542968750000002,12.54416666666667,12.543470052083334,-0.00014851888020833335,0.009434491077694696,0.007799886067708334,-4.219087320963541,-4.21923583984375,1.0,0.17971576998631159,0.17971576998631159
11,5,6,-2.553979555765788e-05,0.0024495443669269585,0.0013103743394215902,0.0936950703461965,0.13367355933690991,0.09366953055063883,0.13366271512818584,0.0936950703461965,0.09366953055063883,-2.553979555765788e-05,0.0017968750000000005,0.04318117974076982,0.03690104166666667,12.545820312499998,12.5476171875,-0.0049633789062500005,0.03729562083943643,0.029050292968750002,-4.2185103352864575,-4.223473714192709,1.0,1.481074611345927,1.481074611345927
19,4,6,-2.6160875956217453e-05,0.000995325063818089,0.0005084999402364094,0.09378425041834514,0.1337565710138084,0.0937580895423889,0.13367426425716047,0.09378425041834514,0.0937580895423889,-2.6160875956217453e-05,0.0003255208333333332,0.012931522484205746,0.009960937500000001,12.543235677083333,12.543561197916668,0.0014302571614583333,0.0091824443989736,0.006817626953125,-4.2202294921875,-4.218799235026042,1.0,0.2004126782218615,0.2004126782218615
3,21,6,-2.6450554529825835e-05,0.0014052964046804397,0.0007306023438771567,0.0939631156126658,0.13434405382259562,0.09393666505813601,0.13453671905715073,0.0939631156126658,0.09393666505813601,-2.6450554529825835e-05,-0.000826822916666667,0.017979914140423457,0.014055989583333331,12.545494791666668,12.544667968749998,-0.00199951171875,0.013190942848767684,0.010845540364583331,-4.219026692708334,-4.221026204427083,1.0,0.23892035583655039,0.23892035583655039
7,30,6,-2.649625142415364e-05,0.0014618771086987248,0.0008240675926208496,0.0938774033387502,0.13412133275207963,0.09385090708732603,0.13424109825756844,0.0938774033387502,0.09385090708732603,-2.649625142415364e-05,0.0015494791666666667,0.019799250975266604,0.015377604166666668,12.543509114583335,12.54505859375,-8.26009114583333e-05,0.014454204684686342,0.011072998046875,-4.219848225911458,-4.2199308268229165,1.0,0.5188862979412079,0.5188862979412079
29,6,6,-2.7252833048502602e-05,0.000830859713998333,0.00042579094568888343,0.09376799106597901,0.13378246252311018,0.0937407382329305,0.1338035542609671,0.09376799106597901,0.0937407382329305,-2.7252833048502602e-05,0.00020182291666666664,0.009849004241603494,0.0073893229166666664,12.544283854166665,12.544485677083335,-0.00016113281250000003,0.0074999857881672205,0.005882161458333333,-4.220012613932292,-4.220173746744791,1.0,0.1800561398267746,0.1800561398267746
27,5,6,-2.831300099690755e-05,0.0014055764398386349,0.0009350760777791341,0.09391841173171998,0.13404621577583284,0.09389009873072303,0.13370133814014284,0.09391841173171998,0.09389009873072303,-2.831300099690755e-05,0.005729166666666666,0.02770927845881042,0.022291666666666668,12.544908854166666,12.550638020833333,0.008787027994791667,0.024667596508156826,0.020008544921875,-4.219625244140626,-4.2108382161458335,1.0,0.4517016460498174,0.4517016460498174
8,9,6,-2.9269854227701823e-05,0.0015164726418358473,0.0007921950022379558,0.09358848015467326,0.13385991126511265,0.09355921030044557,0.13364936757587684,0.09358848015467326,0.09355921030044557,-2.9269854227701823e-05,0.0003710937499999999,0.021781345069713107,0.017298177083333335,12.540852864583334,12.541223958333333,0.002214762369791667,0.016842409289108875,0.013265380859375,-4.221737874348959,-4.219523111979167,1.0,1.3144489129384358,1.3144489129384358
15,31,6,-2.954721450805664e-05,0.0014387075380484888,0.0007729379336039226,0.09376541256904602,0.13388658567424147,0.09373586535453797,0.13386543883752045,0.09376541256904602,0.09373586535453797,-2.954721450805664e-05,-0.007832031250000001,0.01616051117770843,0.014186197916666666,12.543613281249998,12.53578125,-0.0022489420572916665,0.012392976788469344,0.010201416015625001,-4.219617513020833,-4.221866455078125,1.0,0.39725271860758465,0.39725271860758465
27,30,6,-2.9979546864827465e-05,0.0012573932811184932,0.0006769641240437825,0.09391841173171998,0.13404621577583284,0.09388843218485514,0.133933072114586,0.09391841173171998,0.09388843218485514,-2.9979546864827465e-05,-0.013665364583333332,0.018241630133325384,0.01966796875,12.544908854166666,12.531243489583334,-0.004794921875,0.015313798534962245,0.012067057291666667,-4.219625244140626,-4.224420166015625,1.0,0.6866672535737356,0.6866672535737356
31,8,6,-3.014326095581054e-05,0.00074006483610067,0.0004062747955322266,0.0937523667017619,0.13371740368334514,0.09372222344080607,0.13369366574135005,0.0937523667017619,0.09372222344080607,-3.014326095581054e-05,-0.0018294270833333333,0.008780397621059394,0.007285156250000001,12.544505208333334,12.542675781250002,-0.0016979980468749998,0.007442255778230122,0.006554768880208333,-4.2194307454427085,-4.221128743489583,1.0,0.2883983875314395,0.2883983875314395
8,26,6,-3.0435323715209954e-05,0.0014264776339131492,0.0007485083738962808,0.09358848015467326,0.13385991126511265,0.09355804483095803,0.13349261490309067,0.09358848015467326,0.09355804483095803,-3.0435323715209954e-05,0.0048046875,0.02058058599059601,0.0163671875,12.540852864583334,12.545657552083334,0.00453857421875,0.015480410141846285,0.012360839843749999,-4.221737874348959,-4.217199300130209,1.0,0.7341100374857584,0.7341100374857584
0,2,6,-3.1451781590779627e-05,0.0012988334880914053,0.0007098941008249919,0.09457855463027953,0.1352206505716502,0.09454710284868874,0.13498108610596013,0.09457855463027953,0.09454710284868874,-3.1451781590779627e-05,9.114583333333331e-05,0.016957732573294675,0.013815104166666667,12.553665364583333,12.553756510416667,0.0004333496093749999,0.012661152428511208,0.009932861328125,-4.215788167317709,-4.2153548177083335,1.0,0.2606657197078069,0.2606657197078069
0,30,6,-3.214875857035318e-05,0.0012737809203870862,0.0007205879688262939,0.09457855463027953,0.1352206505716502,0.09454640587170919,0.13528604260550933,0.09457855463027953,0.09454640587170919,-3.214875857035318e-05,0.0010026041666666666,0.01722282839636927,0.014283854166666667,12.553665364583333,12.554667968750001,0.001319580078125,0.012491985275996867,0.009775797526041666,-4.215788167317709,-4.214468587239584,1.0,0.07326195264856021,0.07326195264856021
30,3,6,-3.485520680745443e-05,0.0007885127534524998,0.00038323561350504554,0.09377657850583394,0.13385794790052982,0.09374172329902648,0.13385975863689492,0.09377657850583394,0.09374172329902648,-3.485520680745443e-05,-0.0004231770833333333,0.008733338736025187,0.006256510416666666,12.543196614583332,12.542773437499998,-0.00025349934895833333,0.006647994700893954,0.005198160807291667,-4.219942626953125,-4.220196126302083,1.0,0.39770128826300305,0.39770128826300305
14,31,6,-3.497838973999022e-05,0.0018744941287514433,0.0010911917686462402,0.09376099467277525,0.1337573978330522,0.09372601628303528,0.13368688867082476,0.09376099467277525,0.09372601628303528,-3.497838973999022e-05,0.013951822916666667,0.04137817376827451,0.03145182291666667,12.543886718750002,12.557838541666664,0.015650227864583335,0.03754302710670824,0.029702962239583335,-4.218959554036458,-4.203309326171875,1.0,0.7889748811721802,0.7889748811721802
31,29,6,-3.67732842763265e-05,0.000741868127838799,0.00038379152615865075,0.0937523667017619,0.13371740368334514,0.09371559341748555,0.13367794139543998,0.0937523667017619,0.09371559341748555,-3.67732842763265e-05,-0.005911458333333334,0.009233455522322824,0.008828125000000001,12.544505208333334,12.538593749999999,-0.0016337076822916668,0.007770820177785492,0.0062080891927083345,-4.2194307454427085,-4.221064453125,1.0,0.5383065988620123,0.5383065988620123
22,13,6,-3.689010938008626e-05,0.0010571867017450623,0.0005359296003977458,0.09386232495307921,0.1339158024030068,0.09382543484369911,0.13382282562820516,0.09386232495307921,0.09382543484369911,-3.689010938008626e-05,-0.00142578125,0.012828773033693001,0.01013671875,12.544381510416665,12.542955729166666,-0.002313639322916666,0.009156283698425579,0.0074519856770833325,-4.218755696614584,-4.2210693359375,1.0,0.1589859500527382,0.1589859500527382
30,5,6,-3.7542978922526035e-05,0.00086272303846432,0.00047442833582560224,0.09377657850583394,0.13385794790052982,0.09373903552691143,0.13368537227336635,0.09377657850583394,0.09373903552691143,-3.7542978922526035e-05,0.0007942708333333334,0.009343298150364112,0.007252604166666666,12.543196614583332,12.543990885416667,-0.0008911132812500001,0.007244170886805529,0.005677897135416666,-4.219942626953125,-4.220833740234375,1.0,0.7883421381314596,0.7883421381314596
0,21,6,-3.788073857625325e-05,0.001281479446116383,0.0007176566123962402,0.09457855463027953,0.1352206505716502,0.09454067389170329,0.13500174804714873,0.09457855463027953,0.09454067389170329,-3.788073857625325e-05,-0.00039713541666666673,0.017091064873352293,0.013769531250000001,12.553665364583333,12.553268229166667,0.00029296875,0.01272895434447348,0.010097656249999998,-4.215788167317709,-4.215495198567708,1.0,0.08104388291637103,0.08104388291637103
13,12,6,-3.829518953959145e-05,0.0026881286336163605,0.0014028076330820718,0.09370086630185444,0.13360669910712134,0.09366257111231487,0.1337649743509379,0.09370086630185444,0.09366257111231487,-3.829518953959145e-05,-0.0024414062500000004,0.03770120943534702,0.02870442708333333,12.542395833333332,12.539954427083332,-0.0031176757812500003,0.02944558580883229,0.023107910156249998,-4.220249023437499,-4.22336669921875,1.0,0.8176803489526113,0.8176803489526113
19,17,6,-3.8478374481201175e-05,0.0014154317907836575,0.0007684318224589029,0.09378425041834514,0.1337565710138084,0.09374577204386393,0.13373298589914798,0.09378425041834514,0.09374577204386393,-3.8478374481201175e-05,-0.0064518229166666665,0.01675372045258847,0.014993489583333333,12.543235677083333,12.536783854166666,6.429036458333341e-05,0.013772280158845004,0.011110839843749998,-4.2202294921875,-4.220165201822916,1.0,0.14600926637649536,0.14600926637649536
29,15,6,-3.854910532633464e-05,0.0008230099868824828,0.0004106895128885905,0.09376799106597901,0.13378246252311018,0.09372944196065269,0.13360917473858716,0.09376799106597901,0.09372944196065269,-3.854910532633464e-05,-0.0007096354166666667,0.009332209963138468,0.007180989583333333,12.544283854166665,12.54357421875,-0.00021036783854166667,0.006911744869052648,0.005483805338541667,-4.220012613932292,-4.220222981770834,1.0,0.19595714410146078,0.19595714410146078
0,6,6,-3.901918729146322e-05,0.0011476951150514246,0.0005981926123301188,0.09457855463027953,0.1352206505716502,0.09453953544298806,0.13509475753273978,0.09457855463027953,0.09453953544298806,-3.901918729146322e-05,-3.2552083333333326e-05,0.016019935581150068,0.012493489583333335,12.553665364583333,12.5536328125,0.0008296712239583334,0.011987008291196706,0.009130452473958333,-4.215788167317709,-4.214958496093749,1.0,0.052478412787119545,0.052478412787119545
31,26,6,-3.907084465026855e-05,0.0009223737949531717,0.0005289820830027262,0.0937523667017619,0.13371740368334514,0.09371329585711163,0.1336725792690225,0.0937523667017619,0.09371329585711163,-3.907084465026855e-05,-0.005325520833333333,0.014593956370583914,0.0124609375,12.544505208333334,12.5391796875,0.00258544921875,0.013559084377106387,0.010775553385416666,-4.2194307454427085,-4.216845296223958,1.0,1.8109710613886516,1.8109710613886516
19,26,6,-4.097223281860352e-05,0.0013293223455053476,0.000715192953745524,0.09378425041834514,0.1337565710138084,0.09374327818552654,0.1339418211402609,0.09378425041834514,0.09374327818552654,-4.097223281860352e-05,-7.161458333333347e-05,0.0210195688097317,0.01576171875,12.543235677083333,12.543164062499999,-0.0010107421875000004,0.016815089117202142,0.013235677083333333,-4.2202294921875,-4.221240234375,1.0,0.2772718220949173,0.2772718220949173
2,1,6,-4.0985345840454115e-05,0.0016745529014550685,0.000832428534825643,0.09396830201148988,0.13488228847989267,0.09392731666564941,0.13442938239222132,0.09396830201148988,0.09392731666564941,-4.0985345840454115e-05,0.0012174479166666666,0.0184016882550183,0.014446614583333335,12.546230468749998,12.547447916666664,0.0011844889322916666,0.014150438377962905,0.010976969401041667,-4.218001302083334,-4.216816813151042,1.0,0.9655701021353403,0.9655701021353403
20,23,6,-4.249930381774903e-05,0.0017057158172104384,0.0009109755357106527,0.09381292661031088,0.13383085992267468,0.09377042730649311,0.1338904502660622,0.09381292661031088,0.09377042730649311,-4.249930381774903e-05,-0.0021875,0.021744194690487273,0.017604166666666667,12.54416666666667,12.541979166666666,-0.0009814453125000001,0.0184836043796395,0.014988606770833334,-4.219087320963541,-4.220068766276042,1.0,0.44327959915002185,0.44327959915002185
20,24,6,-4.297971725463867e-05,0.001315361745796304,0.0006633392969767252,0.09381292661031088,0.13383085992267468,0.09376994689305623,0.1338340344526753,0.09381292661031088,0.09376994689305623,-4.297971725463867e-05,-7.161458333333332e-05,0.015772443530104478,0.012532552083333334,12.54416666666667,12.544095052083334,0.00020914713541666662,0.011406679334439696,0.00884033203125,-4.219087320963541,-4.218878173828125,1.0,0.3313295568029086,0.3313295568029086
10,14,6,-4.3156147003173806e-05,0.0026047176080870923,0.0013765199979146325,0.09371657292048136,0.1338518940261008,0.09367341677347818,0.13358902593596603,0.09371657292048136,0.09367341677347818,-4.3156147003173806e-05,0.0066796875,0.0336157835423749,0.027200520833333335,12.542539062500003,12.54921875,0.003238932291666667,0.026473955629203978,0.02194010416666667,-4.220623372395834,-4.2173844401041665,1.0,1.206667423248291,1.206667423248291
0,14,6,-4.3724377950032555e-05,0.0012521808583177262,0.0007230114936828614,0.09457855463027953,0.1352206505716502,0.0945348302523295,0.13524233421332557,0.09457855463027953,0.0945348302523295,-4.3724377950032555e-05,-0.0002213541666666667,0.015898561603073912,0.012226562499999998,12.553665364583333,12.553444010416667,0.0012581380208333333,0.01207802152590249,0.0091650390625,-4.215788167317709,-4.214530029296875,1.0,0.18012952307860056,0.18012952307860056
5,20,6,-4.410346349080403e-05,0.0014344229945357026,0.0008091211318969727,0.09372458060582478,0.1340246356213549,0.093680477142334,0.13364702018338917,0.09372458060582478,0.093680477142334,-4.410346349080403e-05,-0.00011718749999999989,0.01726895127787068,0.013971354166666667,12.544290364583333,12.544173177083332,-2.685546875000004e-05,0.013666962698496427,0.011177571614583335,-4.220901285807291,-4.220928141276041,1.0,0.12619596223036447,0.12619596223036447
22,16,6,-4.4395923614501955e-05,0.0014332913707204974,0.0008102218310038247,0.09386232495307921,0.1339158024030068,0.09381792902946473,0.13357041312838797,0.09386232495307921,0.09381792902946473,-4.4395923614501955e-05,0.0029947916666666664,0.015675448131575124,0.013046875,12.544381510416665,12.547376302083336,0.002076822916666667,0.011393307937825075,0.009729817708333333,-4.218755696614584,-4.216678873697917,1.0,0.3468372126420339,0.3468372126420339
17,9,6,-4.536231358846029e-05,0.001469313643888256,0.0007098849614461263,0.09382361531257628,0.1338001204537044,0.09377825299898784,0.1337887750781984,0.09382361531257628,0.09377825299898784,-4.536231358846029e-05,0.00400390625,0.02068786871892847,0.017141927083333335,12.544205729166668,12.548209635416667,0.0003938802083333333,0.016722518825102197,0.012893880208333333,-4.2188102213541665,-4.218416341145834,1.0,0.24565895150105158,0.24565895150105158
22,1,6,-4.6336253484090175e-05,0.0011529330136321422,0.0006151068210601806,0.09386232495307921,0.1339158024030068,0.09381598869959513,0.13389181364868993,0.09386232495307921,0.09381598869959513,-4.6336253484090175e-05,0.00031901041666666666,0.012824271850936068,0.010149739583333333,12.544381510416665,12.544700520833333,-0.00034830729166666674,0.009433718155993108,0.007727864583333334,-4.218755696614584,-4.21910400390625,1.0,0.13034619142611822,0.13034619142611822
8,13,6,-4.736979802449545e-05,0.0012157452498772266,0.000684351126352946,0.09358848015467326,0.13385991126511265,0.09354111035664876,0.13397685384215258,0.09358848015467326,0.09354111035664876,-4.736979802449545e-05,-0.0028450520833333335,0.01772365221470305,0.014498697916666666,12.540852864583334,12.538007812499998,-0.0019038899739583337,0.014949332316304777,0.011900634765625,-4.221737874348959,-4.223641764322917,1.0,0.5880611737569174,0.5880611737569174
2,23,6,-4.768371582031248e-05,0.0014321298152488425,0.0007205017407735189,0.09396830201148988,0.13488228847989267,0.09392061829566956,0.13483580258411212,0.09396830201148988,0.09392061829566956,-4.768371582031248e-05,0.0019856770833333337,0.01585806380931754,0.012246093750000001,12.546230468749998,12.548216145833335,0.0008369954427083333,0.01309358454932979,0.010061442057291667,-4.218001302083334,-4.217164306640625,1.0,0.06754377484321594,0.06754377484321594
0,3,6,-4.793047904968263e-05,0.0012984879376825337,0.0006851287682851157,0.09457855463027953,0.1352206505716502,0.09453062415122987,0.1351133938664268,0.09457855463027953,0.09453062415122987,-4.793047904968263e-05,0.00011067708333333329,0.016597808035650696,0.013444010416666666,12.553665364583333,12.553776041666666,0.0012736002604166665,0.01323139423951903,0.010165201822916666,-4.215788167317709,-4.214514567057291,1.0,0.11838953197002411,0.11838953197002411
24,25,6,-4.82030709584554e-05,0.0012124453313511294,0.0006407201290130616,0.09393265525499979,0.13402329908344443,0.09388445218404133,0.13389827289907766,0.09393265525499979,0.09388445218404133,-4.82030709584554e-05,0.006100260416666667,0.019518726321640836,0.014576822916666668,12.543040364583334,12.549140625,0.005072835286458333,0.015952156597732824,0.012254638671875,-4.220325520833334,-4.215252685546875,1.0,0.2916783293088277,0.2916783293088277
28,5,6,-4.9639145533243826e-05,0.001115578866312142,0.0005729043483734132,0.09381294886271158,0.1340358787148428,0.09376330971717833,0.13354969138391848,0.09381294886271158,0.09376330971717833,-4.9639145533243826e-05,-0.00023437500000000007,0.013462790312910674,0.010338541666666666,12.543307291666666,12.543072916666667,0.0016235351562499999,0.008921074225092076,0.007041829427083333,-4.220777587890624,-4.219154052734375,1.0,0.34728243947029114,0.34728243947029114
4,15,6,-5.0220092137654626e-05,0.0017665462867458512,0.0008853073914845784,0.09392773826917011,0.13414701265719522,0.09387751817703249,0.13396005805062886,0.09392773826917011,0.09387751817703249,-5.0220092137654626e-05,0.0012565104166666666,0.01909307277870232,0.015266927083333333,12.546406249999999,12.547662760416669,0.001209716796875,0.014353603560880633,0.011360270182291667,-4.218207194010417,-4.216997477213542,1.0,0.22926988701025644,0.22926988701025644
19,21,6,-5.035082499186197e-05,0.0018510640949892562,0.0010293181737263998,0.09378425041834514,0.1337565710138084,0.09373389959335328,0.13356650251968297,0.09378425041834514,0.09373389959335328,-5.035082499186197e-05,0.0012109375,0.027869059341235944,0.017252604166666668,12.543235677083333,12.544446614583334,0.0024926757812499998,0.02439684944620663,0.01525146484375,-4.2202294921875,-4.21773681640625,1.0,0.5165055319666862,0.5165055319666862
30,4,6,-5.139827728271485e-05,0.0009403079971632265,0.0004850411415100098,0.09377657850583394,0.13385794790052982,0.09372518022855125,0.13366089167512682,0.09377657850583394,0.09372518022855125,-5.139827728271485e-05,-0.00011718750000000017,0.009814155161025224,0.007565104166666666,12.543196614583332,12.543079427083333,-0.0006742350260416667,0.007559930909341226,0.006201578776041668,-4.219942626953125,-4.220616861979167,1.0,0.7767270008722941,0.7767270008722941
11,10,6,-5.2516460418701174e-05,0.0017775888377267516,0.0008382360140482583,0.0936950703461965,0.13367355933690991,0.09364255388577779,0.1333768652136664,0.0936950703461965,0.09364255388577779,-5.2516460418701174e-05,-0.0029687499999999996,0.021295626171565687,0.017864583333333333,12.545820312499998,12.5428515625,-0.0035567220052083333,0.017585252464101437,0.014894612630208331,-4.2185103352864575,-4.2220670572916665,1.0,0.6333524088064829,0.6333524088064829
0,4,6,-5.275885264078775e-05,0.0012775848523161497,0.0006757052739461263,0.09457855463027953,0.1352206505716502,0.09452579577763875,0.13504401422462783,0.09457855463027953,0.09452579577763875,-5.275885264078775e-05,-0.0007552083333333334,0.017649444045384717,0.013463541666666667,12.553665364583333,12.55291015625,0.0006595865885416667,0.013819857664384224,0.010493570963541666,-4.215788167317709,-4.215128580729167,1.0,0.04652444335321585,0.04652444335321585
0,5,6,-5.3572257359822596e-05,0.000993998482025788,0.0005165596803029379,0.09457855463027953,0.1352206505716502,0.09452498237291972,0.13515210480363923,0.09457855463027953,0.09452498237291972,-5.3572257359822596e-05,-0.00018880208333333328,0.016969961239275622,0.013404947916666667,12.553665364583333,12.5534765625,-0.00011555989583333325,0.012832973321243342,0.009654947916666667,-4.215788167317709,-4.215903727213543,1.0,0.04676359767715136,0.04676359767715136
27,9,6,-5.4415464401245114e-05,0.001292649869456598,0.0006864051024119061,0.09391841173171998,0.13404621577583284,0.09386399626731873,0.13365552532929556,0.09391841173171998,0.09386399626731873,-5.4415464401245114e-05,-0.0012955729166666669,0.012878592522262783,0.010032552083333335,12.544908854166666,12.543613281250002,-7.242838541666665e-05,0.009754722224161362,0.007715657552083334,-4.219625244140626,-4.219697672526041,1.0,0.3889571775992711,0.3889571775992711
28,26,6,-5.449255307515463e-05,0.0010385968088485467,0.0005487676461537679,0.09381294886271158,0.1340358787148428,0.09375845630963643,0.1336465832153752,0.09381294886271158,0.09375845630963643,-5.449255307515463e-05,-0.0016210937500000001,0.01191371818663514,0.008912760416666667,12.543307291666666,12.541686197916667,0.00021931966145833328,0.00877673505818047,0.007023518880208334,-4.220777587890624,-4.220558268229167,1.0,0.3621802081664403,0.3621802081664403
0,26,6,-5.513469378153484e-05,0.0015014520556292821,0.0007751405239105224,0.09457855463027953,0.1352206505716502,0.09452341993649803,0.13490346602336292,0.09457855463027953,0.09452341993649803,-5.513469378153484e-05,0.0011718750000000002,0.017271127451950696,0.013802083333333333,12.553665364583333,12.554837239583334,0.0009224446614583334,0.01272271384311026,0.010428466796875,-4.215788167317709,-4.21486572265625,1.0,0.07909990598758061,0.07909990598758061
31,4,6,-5.51605224609375e-05,0.0006615460896479177,0.00036988258361816403,0.0937523667017619,0.13371740368334514,0.09369720617930094,0.1337668622351452,0.0937523667017619,0.09369720617930094,-5.51605224609375e-05,-0.0016276041666666667,0.00948931832795368,0.0076953125,12.544505208333334,12.542877604166668,0.00014770507812500008,0.008464631613793457,0.0068184407552083345,-4.2194307454427085,-4.219283040364584,1.0,0.43065814177195233,0.43065814177195233
2,13,6,-5.519032478332519e-05,0.00138611636616935,0.0007188403606414795,0.09396830201148988,0.13488228847989267,0.09391311168670653,0.13468589430450076,0.09396830201148988,0.09391311168670653,-5.519032478332519e-05,0.0013932291666666667,0.015678670612887708,0.012174479166666667,12.546230468749998,12.547623697916668,0.00029296875,0.013234307071739752,0.010390625,-4.218001302083334,-4.2177083333333325,1.0,0.16763303925593695,0.16763303925593695
0,15,6,-5.521217981974285e-05,0.001336760666361657,0.0007090989748636882,0.09457855463027953,0.1352206505716502,0.09452334245045979,0.13518218277522018,0.09457855463027953,0.09452334245045979,-5.521217981974285e-05,0.0009244791666666667,0.017793004484598765,0.013893229166666665,12.553665364583333,12.55458984375,0.0013716634114583337,0.01383292976875723,0.010678304036458334,-4.215788167317709,-4.21441650390625,1.0,0.0932085042198499,0.0932085042198499
22,6,6,-5.554636319478353e-05,0.0011155586372994981,0.0006125319004058838,0.09386232495307921,0.1339158024030068,0.09380677858988441,0.13386207978521691,0.09386232495307921,0.09380677858988441,-5.554636319478353e-05,-0.0009570312499999999,0.012690139266425584,0.009798177083333331,12.544381510416665,12.543424479166667,-0.0011100260416666667,0.009072410860266639,0.007353515625,-4.218755696614584,-4.219865722656249,1.0,0.14039004097382227,0.14039004097382227
3,2,6,-5.590716997782389e-05,0.0014348486455607998,0.0007419693470001221,0.0939631156126658,0.13434405382259562,0.09390720844268798,0.13439347546390348,0.0939631156126658,0.09390720844268798,-5.590716997782389e-05,-0.001940104166666667,0.017358610046614906,0.013372395833333333,12.545494791666668,12.5435546875,-0.00141845703125,0.014173129971068633,0.01127685546875,-4.219026692708334,-4.220445149739583,1.0,0.12826457371314368,0.12826457371314368
24,13,6,-5.8487256368001295e-05,0.0011052357953329841,0.0005502875645955405,0.09393265525499979,0.13402329908344443,0.0938741679986318,0.13369166900851143,0.09393265525499979,0.0938741679986318,-5.8487256368001295e-05,-0.0001236979166666667,0.013722841635870786,0.010826822916666666,12.543040364583334,12.542916666666668,0.001316731770833333,0.010331506654749379,0.007936197916666667,-4.220325520833334,-4.2190087890625,1.0,0.3977668434381485,0.3977668434381485
23,19,6,-5.95398743947347e-05,0.0012327953753911967,0.0006895164648691813,0.09386654098828634,0.1338556540643686,0.0938070011138916,0.13379250888387917,0.09386654098828634,0.0938070011138916,-5.95398743947347e-05,-0.0004036458333333333,0.01333208672787817,0.0105078125,12.543684895833332,12.543281250000001,-0.00044026692708333325,0.00986073753579825,0.008060709635416668,-4.219806722005209,-4.220246988932291,1.0,0.2122675652305285,0.2122675652305285
